10000
-308767	-399605
-535085	685258
99061	-700985
664594	675977
-423745	-731263
63659	721962
-382508	416330
140934	378310
612016	-539366
-411121	-680800
981873	404096
514823	-320458
-102416	307432
52334	224121
-487328	-62647
-683179	-357095
-382386	-630446
724296	591739
524025	-835758
-534910	489184
-327348	-242841
127344	159455
893190	-170931
411826	523448
-399411	597145
-57735	480440
-917080	-834137
34691	933316
745978	35524
-110609	-352356
-316774	-561727
-177498	28111
631934	-291910
-495521	-692132
882700	-903297
774048	557601
187342	686090
-368795	664050
396981	732946
-116905	991258
-452483	-450662
457325	383283
-995464	-391477
492821	-639292
528579	-161847
-45406	-100265
-54414	-803645
919728	-408784
762913	-168440
-848076	923610
-903485	637534
-781346	120406
-37172	-488409
-550517	563780
-201672	-494093
-522793	-127731
72444	880661
523240	268956
566777	194940
-255820	-134533
-238492	-712233
907240	-16487
387930	29814
545560	-895426
-575256	-297072
-293355	962083
-731397	-96373
-166495	339215
361651	25404
-285981	-663466
-109801	-978344
579191	406895
-914057	-375500
-429578	939762
-149484	732210
-740614	653958
525844	625990
458771	-81577
-491917	-244648
-967606	646710
-614533	351579
498475	723223
-940503	283649
857752	45897
-718732	961663
-224518	-956318
-529275	-395373
993904	177387
-538814	495886
545015	655937
-896897	-600974
-877915	-972367
121425	-529535
-492788	-331270
129975	722604
-219891	35768
817430	-731732
-686153	812341
-565505	943758
42813	-843922
895187	165974
84104	-775147
-789497	-400683
275411	101638
-696063	-574572
-471493	-337302
822115	866089
129810	476286
607875	-828246
867350	-416936
-368731	28227
-826880	63476
-444444	747439
-159780	97774
241987	554894
-708648	-861016
-130182	-105433
-464220	492724
-990728	-373353
510655	737719
501554	-583734
675418	-18255
602055	744764
-939830	-107739
390285	847884
823407	35477
-651122	256140
305316	-793391
-466032	790384
-343115	990659
-493576	-873870
-301398	494438
-816990	-744037
-323298	112677
-2344	932800
701484	378231
-184003	886438
835871	696620
-500865	-422799
608896	438422
996405	-852282
-179439	8957
633178	-364567
957934	115151
-142971	-663677
-886052	415466
-362004	409202
102783	370143
925871	867113
358645	-840173
642785	-765330
-794822	165708
-782279	-267104
-283832	263117
-901015	541997
-126731	-996097
825182	-271763
-771389	107294
263677	-65430
229953	-445716
-785492	287457
298499	-649488
728907	-50257
720015	234714
-237765	-654353
-401091	84650
262838	-64608
198110	-248163
-192890	991126
-991313	726012
403592	143321
-888594	878777
129874	570884
-40125	393728
-203893	-878252
-505026	-958024
908771	724785
945837	-543549
-409422	-8047
137071	570743
821189	-647401
870276	-455770
-839577	893723
-968469	242063
647057	530689
774416	179830
229919	515565
-882657	-270438
980261	9944
-391523	555832
800613	-458377
-81980	-927039
147548	-306105
-288118	513520
-667860	-582723
-415184	960700
597861	930875
-697443	-839696
121109	261291
-909309	122229
928338	427596
725276	362192
-686622	286751
488533	-700123
384222	-17267
140238	204062
-504390	-735068
-260847	-312342
-188460	537890
101222	-720861
-987629	988591
-926726	888454
444305	-526280
-362163	-152780
-315981	664757
-986079	-111928
847562	-703518
-285147	-474313
860174	563950
-746846	-94618
-452375	-8038
703181	-96674
816268	307147
158445	447546
-627835	205514
557009	-629373
-577268	30114
387300	507255
-247535	-430965
-561396	10384
652912	-713431
679163	568482
-99386	688501
-464042	212973
-560828	-230322
-520639	-541442
-783016	151789
-142850	525927
-852682	789654
-616067	621811
753009	-832200
743772	-392898
323374	236080
-114266	799757
-671414	299363
251683	-273313
-470628	-256970
-158208	533672
624993	329029
759016	557220
-401793	-762252
961179	-24398
44252	925783
-466075	-523418
-650571	960491
-386188	256762
669217	533782
-27505	928278
-923164	-255544
541161	986140
993517	676559
-348183	19313
-24565	162304
-109827	-826705
793336	-112239
690866	-137009
809092	-203112
693623	302169
-647380	-528295
-620159	-950706
-206085	-301402
805916	-213420
-356437	591611
686962	18630
-16034	203231
345912	-244242
-328109	-716029
-679695	-455194
29185	700564
606859	612221
527837	-25503
-686231	724966
496466	-465343
-608385	-803255
473568	-357310
97041	-471276
48919	523296
756249	794666
-526341	220577
233590	-238967
-823185	-248761
-916102	-107898
305147	857281
-318805	-974235
496001	725441
310499	-842149
-363632	761084
-483328	-916017
-485085	-439337
-573645	-476246
490495	-425543
-246113	-444065
66481	-150741
-986888	302701
181846	409209
-34830	-448646
357708	80788
-691214	418051
343219	171390
-314925	60878
142878	442546
129183	-638237
-141314	218653
170163	-341576
-928637	-868903
-914776	813507
-756415	603393
520095	-253953
-905261	751563
687375	-846217
-380979	907980
101237	-205769
102181	67824
188831	954969
-467396	-199042
-257323	-31186
-423608	-124668
-364326	-517393
-779546	-598813
-237846	-577779
-508609	-67404
735250	-613119
441339	-730925
-633951	-676872
-173402	227076
-207252	41456
-706556	-532208
-462934	819302
715858	-663501
-667400	737514
675725	429738
-127034	-103832
684331	785552
284220	-328126
714764	-766264
-257457	-419585
-315554	331731
-506227	-432872
597999	1323
620097	-192932
-555136	-388363
-215506	-944008
44536	858736
-131556	-767023
151712	-707593
325952	315066
-479434	-105217
618326	740757
-233148	-857927
-322758	667434
357961	-344463
-946142	-66049
125422	58171
-83031	654520
-397934	-897231
812542	313215
306494	484294
221170	-501700
-356516	-501222
-373165	-640169
33278	-752790
623368	771372
-196860	664624
-488406	-438902
-618920	422519
-940639	293217
-308283	-617884
974927	-485166
-728140	78116
638737	870781
-258351	890820
-870283	-26826
978480	-745162
-924103	764071
674839	-423844
-751671	-295646
431613	-621434
-11426	952836
-911895	531328
86974	-780402
335596	-313403
250801	562645
527439	-64593
-264262	64563
-121256	357574
-545950	489033
-799047	926544
968129	-162345
366909	-918977
-735490	-350230
-269512	270924
607110	-268611
-249678	-128099
40567	-144336
-341405	-469678
-263714	-191840
-665712	942188
411450	-327502
-468857	-114504
332606	-632678
261445	-213569
468099	854665
-940639	684957
418701	716270
-930914	-312876
-139612	-37248
-497548	-965827
-648083	-520923
592606	670442
-599628	-890964
-521	-158187
-580711	-136751
-741649	-475210
688933	159825
-917521	455159
-372577	904157
885757	537038
784473	-460847
-213904	461468
-227958	312046
-643414	589666
-756595	-250841
485546	-564428
-758962	-827672
964262	-495363
999524	-7674
-500926	923446
523984	123825
-356852	-752358
-819271	327898
-34562	-933254
87545	-906867
-617477	109471
796398	857468
929263	-146538
563583	-800524
326688	-812417
987429	191566
-619428	-288109
-160973	-518362
-438048	-403434
-35046	-717517
-285659	283995
776149	-685592
331517	-6575
-690792	285107
318593	-130880
-713287	-48999
703683	252238
-151809	248681
570783	-63012
-92298	-75704
398514	408351
459322	-225787
924715	-566784
284117	-105032
890991	-54533
-871625	301142
-161239	-852740
91356	968132
-287093	-599945
40844	-475056
-404035	-346805
283299	-473829
-39894	-972783
273515	233914
793480	-840143
207218	-726698
-8904	181550
-864609	110176
-313583	656244
646234	-715302
-455769	797822
-760666	680371
502028	-679130
-334332	-216811
-270851	682318
964176	216285
-630768	-118275
-700213	-371684
-299200	944017
855078	755021
252	-271557
-278513	108383
-100306	-87254
382149	266414
-526368	-198135
896854	-624794
-343344	215563
205771	626720
418510	740640
967186	-807581
560591	586622
991650	-855502
748005	-960873
172473	255375
-919329	851752
-860875	-32232
-14404	651243
-189622	-728159
-564695	-16140
-996359	-888670
-579738	862198
901813	-126161
449168	-916445
-849931	390099
-285999	-572370
-846961	216660
-657745	-865058
-936804	460549
-976090	-31982
788693	-701580
955750	-771850
-6450	496305
-641394	242329
884064	357187
270896	-29382
668156	-101994
105119	495434
-703505	771560
751723	258715
-365858	-806732
-193778	603152
595959	694400
-47189	706173
-673352	-248249
-828376	-692689
300196	905399
-159398	191333
848900	309318
224424	865563
538286	726994
-312605	472310
279770	-366183
107446	438070
477858	547276
15507	554555
16106	-933269
-743772	-183384
202276	169927
853570	82075
288674	-579919
-223811	960082
183575	-863127
40264	35656
507808	-500623
-881033	92530
608662	-978118
467713	613210
-253539	-713236
393867	373280
-46663	305036
-859445	848159
-805159	202161
-498904	616700
-104104	174477
-380946	-537254
410181	303432
-254910	231072
657972	-617428
-287866	623449
-38105	-334218
-120559	-488019
-148614	-64920
-133972	591450
-509471	-296494
651410	182777
-243094	-979440
15227	-979032
-766348	-881107
-782900	-493419
845900	59373
750826	-537575
815948	-678892
-920810	-788154
800958	-386535
937830	-797074
574259	311368
-624844	318713
513916	225728
494748	216571
437596	288353
-694298	419760
762274	472177
223980	47652
43991	-234534
-942284	-878803
-656824	-421066
911541	-697279
96286	-786165
-148926	-849527
-9586	19763
-323524	643654
298233	-248952
-378144	34279
46433	460290
817469	516909
832763	-116022
-723630	-37099
914027	-318745
-328081	-477168
225703	-504119
819316	-414978
-160224	-221388
103594	-707994
717842	-374976
642169	577114
-591864	651826
823672	813729
182576	391983
599856	-122663
132622	-631405
167198	-764849
681442	743172
-435447	-215218
507440	836187
737737	-533600
-342640	377225
302834	757461
653655	574654
-319886	-910990
-721477	-542626
-251194	-738472
-197502	-123465
913584	99962
213546	-897533
-909797	313197
521784	-901011
-820767	910375
18812	922581
-743568	71786
98138	817902
708132	375177
-479947	-878859
-760879	879631
-568449	-832959
592325	-649010
948368	203505
-698568	314748
420157	725714
920800	385254
517513	-552554
934048	-468618
267614	257998
-937401	-744433
884994	-392755
-709702	468478
233820	-452915
-737667	562569
-771361	145792
-240816	-344246
-90452	-714190
995434	46532
979350	-643232
-147868	-243112
-333525	360263
-454195	67994
-265296	642507
-241939	-433373
942675	63356
-244534	833009
638434	-796822
68790	868864
395658	732415
-134021	690387
850544	969130
-373425	-461961
758338	-241060
816275	-660910
-459121	-85415
561226	296858
-947919	75328
-269919	684216
-922354	924925
200367	943852
-198928	924506
-730038	322207
840100	654148
-404364	-703764
626918	-87941
-936351	496974
617404	-701031
-657066	630284
-201278	694424
590571	660707
400112	888065
-238275	890176
877815	-996035
-405138	870565
101334	797998
939099	609843
252310	425293
-307569	-1602
-616452	-862604
-149399	770272
338331	-355098
-350419	688955
550914	-682908
38580	-867635
363023	-314269
899906	801490
-649891	609163
586682	585808
585400	682262
-498682	725782
911225	-877117
762385	8276
-788172	982744
-822272	675769
-231301	-563698
-553309	-728750
506354	332152
88107	308515
431209	64119
927223	-136455
-308349	929864
266709	562701
228229	12306
424690	14491
779538	-632765
-770598	846870
-649599	-901142
-124148	-257916
572207	-327287
463	-564961
-938626	-261777
647762	-301283
-948814	2720
182685	-260934
342646	246151
-77860	-324141
-938327	824262
661776	-917754
332522	940476
254564	108312
-890253	325255
62651	302760
-439874	687983
649832	8575
-832715	420764
-323295	906840
516267	-607910
-177870	-856628
537537	711679
854733	268798
-135004	639614
-187495	-991747
613302	-487924
-103625	919449
146302	105979
-371629	-656189
-501069	-49455
-359026	-644062
-824269	856273
359235	655486
999181	-100440
-682211	-168211
-858363	-883540
-242535	992506
372286	-784528
250502	152053
-273795	535594
600129	776731
-219193	-335467
269157	-97053
144762	927625
-316731	-941578
486791	332553
-35777	365459
-528704	288361
217137	94283
689949	299876
842975	548900
757905	-676681
-862748	-782116
527069	-273704
-872148	-23982
651467	50643
546145	-856512
913225	-234691
-845238	-768267
988284	-621395
42014	-829872
-732810	138256
-65989	891249
-76323	-428097
776029	52475
801861	-514836
318117	894607
184922	445402
-408470	-88281
-727451	776664
-882928	405368
-153406	-904037
31085	-899624
-889298	153285
-243562	554948
490783	-910572
776057	-604158
-986874	680580
-887116	-364342
921291	-577981
25783	-603094
619413	-832544
-691051	-74407
-704223	186110
51050	-161743
-553521	422397
338880	267246
824511	-462684
-213476	639741
-859328	679357
14800	-435554
983896	-648282
-710616	-914292
-461653	-425933
145036	958163
-308286	-212668
-723347	-175254
139941	-873622
607985	839254
-249227	-607349
547636	-9834
-47763	-280010
-710172	273115
-877361	-731278
-141399	-727040
-682509	-927805
-990802	-783326
-919121	355758
536529	-795815
904970	-145834
-98371	458131
929614	522258
502077	-273192
737396	574845
-887089	-369703
556426	-844177
-788104	420653
-170884	987362
-114053	222430
-295069	-302468
-670337	532906
-186395	32069
-154396	-362260
-483141	975775
666751	795478
214157	886812
552070	766083
27132	-197919
-293109	687655
-161089	-342624
-977409	-233405
-411277	-712227
121193	153587
-373510	-682732
-698668	519361
445248	-296034
-829751	-351677
-907970	-423423
211548	736895
806476	379790
835321	921515
705179	-491313
-104717	-471770
-735126	-963734
-313941	-267142
-261714	-400005
-687404	232560
911097	848296
-311767	-12977
182404	486232
764369	-216530
75032	620186
-145529	-395832
224460	-237324
-187795	-619784
-975954	694388
-34605	-487298
-44004	330204
860880	632457
-937265	-308293
748583	-210360
-959046	-440101
660898	-139859
-405834	-831160
-260280	-220279
-146609	54958
-189949	-720428
-213981	383571
942950	414822
-754468	-95970
595438	-358916
722778	-200103
997910	838691
-310677	-429142
505793	562419
-93161	-19452
124007	-173400
-886064	-109536
448905	653876
244894	25692
582566	-151877
-461413	-616369
707061	843055
607688	-919376
-564681	438463
848372	-940542
-705470	187381
-637065	445030
-530523	-699839
-892057	680000
733976	-557012
-216452	-495023
-251654	323949
-954269	300353
780869	388480
54160	-735501
439465	156336
-247693	395565
-807298	-46189
-956746	177217
-655935	-990297
997377	-375233
-68522	568996
215731	-132849
-31624	-279983
928840	-343605
713746	-281663
-428715	915843
582214	-403024
844658	359920
-435877	966172
426491	926684
-971478	-931065
333518	-654024
-953002	-794733
-77226	-115551
-755515	348299
-405781	-755879
539129	994750
-430431	861506
322309	-242268
-943066	159888
-701853	950834
-682583	746591
-214975	-425511
-827676	-501828
334480	183706
-31193	-193958
-967783	-831366
-33561	-214389
902907	251226
-385247	931493
-758856	12407
112468	485736
89094	385990
-275243	-175556
-551413	486284
747152	-331349
831664	-452371
746405	-687609
-69586	47085
354948	-406014
383654	935200
-17263	-298433
-892151	188225
-599445	449567
-55118	677847
118397	985738
427239	32949
206814	769054
-893950	-896292
422103	17879
279715	491681
-116750	399787
767917	127336
363699	-299650
-563287	-892310
-694655	208530
-278057	-955027
-269220	-690645
-776225	-631996
861576	-862656
-532796	-597084
761712	29656
-716837	-936283
-6016	829805
-570083	891155
-671018	526480
-368335	-261059
200225	913261
824422	-535110
-59600	-248161
532925	-767306
-866798	-534418
-221616	-963484
869306	-569665
-414082	608638
-353563	-994179
-75757	-440384
159620	15378
-530971	255089
130777	-626537
-821762	-960163
-366686	-506452
819880	-842454
421118	44655
-208427	-465828
-245630	-76171
-657296	-83595
44455	326992
210581	958824
-112944	338976
-54056	693678
144012	-560058
-221723	-114913
270975	887777
-516328	-890741
46835	220758
-128408	505164
116911	451912
105019	-244507
933232	734316
675832	737709
-474424	-377600
90371	-326195
-641651	330849
944250	72818
812028	981457
308329	429195
-953863	-205664
-574467	-938362
947800	931335
-942577	-96887
-964269	-472309
-666244	-963912
-314163	791846
-301627	940453
-966454	-774558
-644683	-875297
813188	-267658
-288618	-53210
386841	785585
830464	-328141
428101	-420443
426996	-294221
406440	-121736
-814630	509597
-627257	-292845
-797493	-53822
113796	-291221
-363639	520167
580071	-529748
310212	928973
798153	825273
574765	-949534
-286022	-205589
877927	-483757
-100483	-346761
-231456	189774
-79377	79731
-7272	216898
711399	-152159
917463	276524
-998794	516643
-72502	-25339
-880985	-822518
438866	532600
818253	38266
166104	-967074
454332	924015
924731	619560
-302355	408727
-888954	-645561
-645138	-457642
993040	938976
-601409	952654
283415	794663
521094	-424240
286982	-387831
328096	835461
-31226	469332
222563	-270004
-709058	-918812
-66964	-602667
394948	-594012
609735	874322
150432	825725
-937211	816307
565842	677427
-143005	-147689
290465	-557947
-426549	-587253
-950438	116372
-172143	219822
191760	-475978
691994	60017
-557143	294627
20084	-258428
-262731	-890263
300043	-122835
-152544	450780
445511	-170257
212033	437203
-607495	599143
-188804	51965
-170264	462647
-650522	-93504
-925998	673129
923664	-207872
-883238	-903917
-122790	658506
-122380	196942
627096	449048
-283069	-404238
-212530	948920
-135243	768833
-295906	991383
279799	-798278
552367	-691297
137541	325915
669622	-228594
-250125	-938033
-576606	-674899
237679	-965449
243126	-436713
53238	-630640
-491345	107835
-708850	877985
-756069	724611
835084	-994977
935114	-567890
679723	-914009
-691625	-865744
-765960	-204267
192419	562452
-335829	526857
-210477	233528
722003	570252
742140	823168
-683885	689524
977427	525163
152904	924818
-785259	-276618
517455	672164
-703981	959599
742820	-99652
-499058	518440
201170	-100991
778689	609535
-977392	942221
251020	-129983
-932856	722095
-37615	-752696
-213536	974698
203639	75653
515919	-526916
-317068	-249067
889384	-655802
75630	875095
169698	-627867
-312132	154424
-186817	917678
600504	949906
699218	76759
93719	105755
-709361	396405
511766	-563956
361731	115520
-473842	246185
89312	-68741
-552032	-86078
344725	-388087
284647	-140159
-812497	-787542
559422	-151561
-319449	5197
-8772	-183921
893638	882201
-830435	951178
-489917	888980
-176338	-651048
387200	504373
-135537	-281935
-3084	994155
-406286	-258360
718802	577641
182311	-260582
521748	-110086
-256078	525578
980017	772304
789987	335286
261841	-937944
-821400	-633999
991415	-485448
-327256	-54241
-101321	-456631
-957718	374988
67710	102109
822948	80087
-569900	491100
-653622	-264011
176040	-481411
-414772	-887361
265232	469524
-713908	893268
-850183	-243877
404605	-1441
835532	-169951
948356	-33297
903250	-486915
418576	632117
85784	622832
361570	936866
430661	943422
-370087	-95451
-976900	-909572
-136817	-369015
381142	-10076
-209915	988523
-352228	704526
-947990	978066
-716490	-602682
690993	327537
871973	14294
520285	433025
412308	765772
-288738	-653370
-480314	647693
-631126	867546
176393	137182
74383	-723836
-10860	434253
158783	-906838
-580636	-445276
266924	-808923
-488332	576732
943351	551938
147997	-260165
-828865	449985
522914	224138
310137	800873
-962853	-918332
-740516	424872
330645	-69927
208852	235237
-371589	90532
385152	-388118
983468	-222315
-345350	604640
-972107	149987
-139281	482008
198980	-646006
-902253	-34801
-136430	-391682
392000	529258
888133	110703
152876	495604
121946	988149
-658288	832996
44117	38734
-343643	985690
317963	-225840
-352035	507735
-910455	427114
-802603	-215941
-904865	-912264
-44334	688159
930481	837515
439384	-976064
-426805	614246
-350529	-617620
-846647	-816753
-705377	-528183
465725	-218023
579982	-491069
-870786	720827
-420683	267211
-716215	695783
-419719	595375
-754393	-50093
262557	118216
-962675	-14804
168335	-825871
-64412	-426107
-26691	964325
294530	-703001
1232	985451
992392	-848920
687586	275330
175245	-663151
-796904	-68893
-317697	43006
747570	-732871
956707	-823963
-287098	892358
-651032	-723114
-938446	-116232
-597552	-182564
-933709	751872
675365	-525156
-373394	210138
696483	493564
554642	169873
96091	-846543
-741077	953428
-756937	755187
987571	-102966
-13460	280204
-592059	-166319
555103	-431748
946482	-265143
-361437	758253
425519	-806369
708847	-819409
-718801	140741
131427	-371930
616344	452016
-20462	-279635
-156264	943227
-109562	-917722
-948562	-210841
-752662	-849194
-107933	202270
-859070	-259359
739213	-13691
-728244	441181
832100	479539
-178413	-674523
-323042	-910094
-188316	-969910
858828	917648
875241	961374
-233159	-284135
-828540	-52201
110493	-573674
522490	16569
186814	970327
626162	506436
480495	692227
594905	-219916
-17595	808837
-124845	168194
-404147	-770734
665797	886035
-403612	541827
-575511	-766587
-948679	-308604
632425	-298551
-336772	-685793
494185	957428
346010	661994
23681	-509194
996774	106539
-640327	977846
267479	710200
-347775	196983
404611	864523
-922535	943528
-230318	-396833
-976084	-962090
-84022	-541118
-563374	-419270
657071	-662042
181106	-935816
727772	138266
-699230	-434046
-448493	181767
121010	-832542
857061	774653
94037	647838
-896659	-565533
-621941	723878
250597	-65587
66118	254639
248275	-755408
349893	34448
-975713	-370933
664165	-729831
599399	-715866
-102111	497232
-878493	-210003
670503	-111840
-708984	-242371
-177132	-966730
-753700	468783
65330	223949
899522	-642632
832613	-618079
125708	-231796
-90606	-317779
-159840	-248727
-911583	521342
-993560	-879116
-901150	-793814
-871181	113496
358106	107741
-710205	238829
-499551	-359578
206987	-100715
380437	-583460
513381	709239
-184150	822209
-159461	-94759
-445087	-847678
-657304	854276
-648073	-31507
626836	706010
912741	-92606
-225620	-303919
292653	-677032
-828410	771834
346618	867672
-134153	-986583
77716	-882166
353759	437766
848328	-226386
281473	966888
874813	525619
-486476	-779794
-763597	255880
-999688	-985712
596085	63109
166811	453119
191899	737183
-134075	139212
-473940	-655973
-446029	-557145
360808	-311017
181300	-653147
-716731	-668093
-914756	804515
-550790	-591578
998954	741080
416541	956076
-422233	-166879
-238913	865848
493149	-988875
52195	652066
-624918	-739361
-62936	-982962
-900983	-35387
-605410	-643134
-497656	-110616
-311631	-850398
657730	-325266
-958275	-377069
991586	-928880
-614132	98076
-861451	-139353
-1240	-230189
-727553	-41718
95703	983426
-97347	717391
-200137	13539
-611020	203018
41986	-19809
-853879	-210640
137942	172289
435412	673986
-964311	569199
-775497	-693891
-568869	-215155
-55172	-808702
-314421	102105
840776	-108075
60451	711535
-745687	-110880
-17205	747493
-160145	48085
260697	-702946
-73140	-700822
-582054	-522987
-525802	2078
769931	925052
377425	881325
368650	-617802
824362	388481
-482896	728183
-967991	723129
350008	414598
-350513	536373
372505	299726
437197	171632
-208250	65761
-402263	-770828
561935	-335695
-40310	-454873
33474	247947
-320042	-47850
-682822	-559337
-917318	280344
670782	205325
-102283	-874878
699492	771613
145285	-297978
-956421	490747
25331	-635028
-221777	222353
-230014	-862167
-152056	446502
-805751	-672827
769814	-21784
564512	-841660
-301435	-774615
326181	641400
-45662	-522748
462809	60389
9708	-913821
127224	523436
633526	-549516
672394	541431
51896	-171486
822148	-271676
295034	-104467
-369241	-544873
959583	920712
-664503	-256415
580562	-631773
-869070	509111
-132172	-44425
883189	551235
151775	841441
627250	-196786
285518	-598707
755316	-526682
554495	-30132
-475035	-503185
179249	87230
419693	149491
605388	-350970
759397	76447
172688	240144
-477854	-589024
-485604	273412
721800	-315067
-887773	-397943
140183	472780
-31031	745264
-9047	394885
83188	-968826
-978327	675097
320315	-272134
-679174	157419
172910	328518
-146255	979800
803186	448596
817856	-947428
904946	-236287
-991647	-430411
-211035	510395
-724784	-269785
476335	761125
-961364	-878071
592825	249878
915228	527590
-945250	163376
517554	-856392
-805024	-899678
-671436	-372887
-727586	556491
-634423	840806
49377	379835
-285612	67761
-9052	481320
-914756	907958
567814	-526757
-105480	-639815
-71331	416784
-647878	-237085
582491	-932156
814057	-387706
-628233	-159211
784734	917584
-995931	-656332
94362	247065
252466	-376747
-907304	798902
-19571	717251
498969	688506
-701573	213874
-176635	-277979
-168909	697017
193917	374456
-270683	988300
262711	-587712
-440499	730201
-516734	277562
405660	-145840
-417399	715553
422264	789188
393217	-880758
98695	-232124
-334148	-27837
-541049	59880
577464	898095
-837912	-16390
402080	-974901
-859662	216017
425024	-182919
836508	-935665
445301	612714
-569928	313357
-382913	-834456
-363164	-397682
206954	-410137
-123416	-321364
-278323	-962349
335600	334778
265947	-356078
831102	709803
568290	694638
-762768	-106623
530333	87222
110407	662
-154279	-698165
-303658	-569527
-430519	962095
267563	24481
55238	-490432
-595432	-351345
322135	658415
-606052	256816
-739632	696674
818691	-98648
425178	-680328
-115955	958667
49383	-457334
-831164	990531
922345	850690
89676	333931
-757986	-408077
-985358	-164902
-444135	957930
-356279	982114
785031	-656912
-36977	-258386
-454698	165401
-923251	-127726
-520494	-938311
-262505	183040
790932	839428
-931526	-929449
-489833	-473607
615296	-148541
265581	989599
882394	460289
-532337	-533661
-560897	479287
284695	263848
-410121	194666
681651	637795
706392	766474
273785	97878
451839	-56361
926633	-978911
-571524	612811
772124	-662062
-138516	167718
603672	353881
-460345	111996
-150441	81645
298781	29708
372044	520738
29482	855011
-16828	618994
-572005	-68285
244494	-362994
-571110	-386393
-322825	-431894
-814830	-850115
484425	-325691
-481043	341727
-967143	-22865
419791	789674
468357	-812442
247545	-223827
-191306	748154
937909	664743
-581752	284529
-147989	-535192
-633132	-697469
671087	723717
512990	83725
307273	-798403
956256	8665
734685	731170
-568301	790963
217443	934627
881685	-79306
-749237	-528182
647269	522923
-730549	268681
-743768	-579634
-779222	470553
-32087	-983528
16875	-753320
-237692	-367505
-608572	295417
865232	486640
630978	-949212
274193	154866
-780756	-297123
